id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2017-147658";"2017-08-31";"1";"Vente";"15138406.0";"290.0";"None";"AV GALILEE";"1166";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0130";"None";"None";"None";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"0";"4";"Local industriel. commercial ou assimilé";"2144.0";"0.0";"S";"sols";"None";"None";"20000.0";"5.338958";"43.488505";"000KV"
"2017-147658";"2017-08-31";"1";"Vente";"15138406.0";"290.0";"None";"AV GALILEE";"1166";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0130";"None";"None";"None";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"0";"4";"Local industriel. commercial ou assimilé";"2147.0";"0.0";"S";"sols";"None";"None";"20000.0";"5.338958";"43.488505";"000KV"
"2017-147659";"2017-08-31";"1";"Vente";"7262095.5";"nan";"None";"LE PETIT ARBOIS BAS";"B323";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0079";"None";"None";"None";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"BR";"futaies résineuses";"PIN";"Pins";"3494.0";"5.339548";"43.49062";"000KV"
"2017-147406";"2017-08-29";"1";"Vente en l'état futur d'achèvement";"269000.0";"45.0";"None";"RUE ALAIN DECAUX";"4175";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0177";"None";"None";"69";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"62.0";"3.0";"None";"None";"None";"None";"nan";"5.348621";"43.484466";"000KV"
"2017-147406";"2017-08-29";"1";"Vente en l'état futur d'achèvement";"269000.0";"25.0";"None";"RUE ALAIN DECAUX";"4175";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0177";"None";"None";"7";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348621";"43.484466";"000KV"
"2017-147242";"2017-08-22";"1";"Vente en l'état futur d'achèvement";"155000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0177";"None";"None";"71";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"35.0";"1.0";"None";"None";"None";"None";"nan";"5.348621";"43.484466";"000KV"
"2017-147243";"2017-08-22";"1";"Vente en l'état futur d'achèvement";"246000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"64";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"56.0";"3.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-147253";"2017-08-22";"1";"Vente en l'état futur d'achèvement";"195000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"47";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"41.0";"2.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-147242";"2017-08-22";"1";"Vente en l'état futur d'achèvement";"155000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0177";"None";"None";"18";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348621";"43.484466";"000KV"
"2017-147243";"2017-08-22";"1";"Vente en l'état futur d'achèvement";"246000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"32";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-147253";"2017-08-22";"1";"Vente en l'état futur d'achèvement";"195000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"6";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-147352";"2017-08-18";"1";"Vente";"159000.0";"45.0";"None";"RUE LAGREMEUSE";"5325";"13090";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0165";"None";"None";"62";"30.86";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"30.0";"1.0";"None";"None";"None";"None";"nan";"5.345455";"43.485453";"000KV"
"2017-147361";"2017-08-18";"1";"Vente";"191150.0";"70.0";"None";"RUE EDMOND HALLEY MILLES";"0852";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0110";"None";"None";"112";"40.4";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"40.0";"2.0";"None";"None";"None";"None";"nan";"5.343885";"43.489402";"000KV"
"2017-147361";"2017-08-18";"1";"Vente";"191150.0";"70.0";"None";"RUE EDMOND HALLEY MILLES";"0852";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0110";"None";"None";"138";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.343885";"43.489402";"000KV"
"2017-147361";"2017-08-18";"1";"Vente";"191150.0";"70.0";"None";"RUE EDMOND HALLEY MILLES";"0852";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0110";"None";"None";"170";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.343885";"43.489402";"000KV"
"2017-147179";"2017-08-11";"1";"Vente en l'état futur d'achèvement";"250000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"49";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"58.0";"3.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-147258";"2017-08-11";"1";"Vente";"272410.0";"40.0";"None";"PL JEAN DOMINIQUE CASSINI";"1459";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0102";"None";"None";"399";"61.33";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"61.0";"3.0";"None";"None";"None";"None";"nan";"5.34415";"43.490752";"000KV"
"2017-147179";"2017-08-11";"1";"Vente en l'état futur d'achèvement";"250000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"41";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-147258";"2017-08-11";"1";"Vente";"272410.0";"40.0";"None";"PL JEAN DOMINIQUE CASSINI";"1459";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0102";"None";"None";"285";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.34415";"43.490752";"000KV"
"2017-147258";"2017-08-11";"1";"Vente";"272410.0";"40.0";"None";"PL JEAN DOMINIQUE CASSINI";"1459";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0102";"None";"None";"368";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.34415";"43.490752";"000KV"
"2017-146932";"2017-08-10";"1";"Vente";"246400.0";"40.0";"None";"PL JEAN DOMINIQUE CASSINI";"1459";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0102";"None";"None";"393";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"61.0";"3.0";"None";"None";"None";"None";"nan";"5.34415";"43.490752";"000KV"
"2017-146932";"2017-08-10";"1";"Vente";"246400.0";"40.0";"None";"PL JEAN DOMINIQUE CASSINI";"1459";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0102";"None";"None";"279";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.34415";"43.490752";"000KV"
"2017-146959";"2017-08-07";"1";"Vente";"137230.0";"40.0";"None";"PL JEAN DOMINIQUE CASSINI";"1459";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0102";"None";"None";"94";"31.58";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"31.0";"2.0";"None";"None";"None";"None";"nan";"5.34415";"43.490752";"000KV"
"2017-147116";"2017-08-07";"1";"Vente en l'état futur d'achèvement";"356000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0177";"None";"None";"60";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"82.0";"4.0";"None";"None";"None";"None";"nan";"5.348621";"43.484466";"000KV"
"2017-146959";"2017-08-07";"1";"Vente";"137230.0";"40.0";"None";"PL JEAN DOMINIQUE CASSINI";"1459";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0102";"None";"None";"106";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.34415";"43.490752";"000KV"
"2017-147116";"2017-08-07";"1";"Vente en l'état futur d'achèvement";"356000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0177";"None";"None";"26";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348621";"43.484466";"000KV"
"2017-147116";"2017-08-07";"1";"Vente en l'état futur d'achèvement";"356000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0177";"None";"None";"37";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348621";"43.484466";"000KV"
"2017-147057";"2017-08-04";"1";"Vente en l'état futur d'achèvement";"188000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"52";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"42.0";"2.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-147057";"2017-08-04";"1";"Vente en l'état futur d'achèvement";"188000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"8";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-146913";"2017-07-31";"1";"Vente en l'état futur d'achèvement";"270000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"66";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"64.0";"3.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-146913";"2017-07-31";"1";"Vente en l'état futur d'achèvement";"270000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"31";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-146873";"2017-07-28";"1";"Vente en l'état futur d'achèvement";"183000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"65";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"36.0";"2.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-146873";"2017-07-28";"1";"Vente en l'état futur d'achèvement";"183000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"15";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-146773";"2017-07-28";"1";"Vente";"1680000.0";"455.0";"None";"AV GALILEE";"1166";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0118";"None";"None";"None";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"0";"4";"Local industriel. commercial ou assimilé";"1058.0";"0.0";"AG";"terrains d'agrément";"None";"None";"1500.0";"5.34141";"43.48728";"000KV"
"2017-146773";"2017-07-28";"1";"Vente";"1680000.0";"455.0";"None";"AV GALILEE";"1166";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0118";"None";"None";"None";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"0";"4";"Local industriel. commercial ou assimilé";"1058.0";"0.0";"S";"sols";"None";"None";"974.0";"5.34141";"43.48728";"000KV"
"2017-146614";"2017-07-26";"1";"Vente";"137330.0";"135.0";"None";"RUE EDMOND HALLEY MILLES";"0852";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0108";"None";"None";"31";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"40.0";"2.0";"None";"None";"None";"None";"nan";"5.344515";"43.488779";"000KV"
"2017-146882";"2017-07-26";"1";"Vente en l'état futur d'achèvement";"155400.0";"25.0";"None";"RUE LAGREMEUSE";"5325";"13090";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0164";"None";"None";"69";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"27.0";"1.0";"None";"None";"None";"None";"nan";"5.345352";"43.485801";"000KV"
"2017-146904";"2017-07-26";"1";"Vente en l'état futur d'achèvement";"188000.0";"45.0";"None";"RUE ALAIN DECAUX";"4175";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0177";"None";"None";"65";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"43.0";"2.0";"None";"None";"None";"None";"nan";"5.348621";"43.484466";"000KV"
"2017-146614";"2017-07-26";"1";"Vente";"137330.0";"135.0";"None";"RUE EDMOND HALLEY MILLES";"0852";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0108";"None";"None";"89";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.344515";"43.488779";"000KV"
"2017-146904";"2017-07-26";"1";"Vente en l'état futur d'achèvement";"188000.0";"25.0";"None";"RUE ALAIN DECAUX";"4175";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0177";"None";"None";"16";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348621";"43.484466";"000KV"
"2017-146764";"2017-07-24";"1";"Vente en l'état futur d'achèvement";"317000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"67";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"86.0";"4.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-146764";"2017-07-24";"1";"Vente en l'état futur d'achèvement";"317000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"20";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-146659";"2017-07-21";"1";"Vente en l'état futur d'achèvement";"195000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"46";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-146659";"2017-07-21";"1";"Vente en l'état futur d'achèvement";"195000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"5";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-146770";"2017-07-20";"1";"Vente en l'état futur d'achèvement";"280000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"84";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"64.0";"3.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-146790";"2017-07-20";"1";"Vente en l'état futur d'achèvement";"261000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0175";"None";"None";"79";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"74.0";"4.0";"None";"None";"None";"None";"nan";"5.348985";"43.48393";"000KV"
"2017-146770";"2017-07-20";"1";"Vente en l'état futur d'achèvement";"280000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"4";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-146790";"2017-07-20";"1";"Vente en l'état futur d'achèvement";"261000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0175";"None";"None";"1";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348985";"43.48393";"000KV"
"2017-146649";"2017-07-19";"1";"Vente en l'état futur d'achèvement";"257000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"85";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-146649";"2017-07-19";"1";"Vente en l'état futur d'achèvement";"257000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"21";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-146314";"2017-07-18";"1";"Vente en l'état futur d'achèvement";"269000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0177";"None";"None";"76";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"75.0";"3.0";"None";"None";"None";"None";"nan";"5.348621";"43.484466";"000KV"
"2017-146314";"2017-07-18";"1";"Vente en l'état futur d'achèvement";"269000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0177";"None";"None";"5";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.348621";"43.484466";"000KV"
"2017-146186";"2017-07-13";"1";"Vente en l'état futur d'achèvement";"204000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"72";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-146186";"2017-07-13";"1";"Vente en l'état futur d'achèvement";"204000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"28";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-146306";"2017-07-13";"1";"Vente en l'état futur d'achèvement";"274000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"26";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-146306";"2017-07-13";"1";"Vente en l'état futur d'achèvement";"274000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"73";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-146334";"2017-07-13";"1";"Vente en l'état futur d'achèvement";"196000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"7";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-146334";"2017-07-13";"1";"Vente en l'état futur d'achèvement";"196000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"50";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-146055";"2017-07-11";"1";"Vente en l'état futur d'achèvement";"266000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"51";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-146055";"2017-07-11";"1";"Vente en l'état futur d'achèvement";"266000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"40";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-146103";"2017-07-11";"1";"Vente en l'état futur d'achèvement";"200000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"61";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-146103";"2017-07-11";"1";"Vente en l'état futur d'achèvement";"200000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"35";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-146121";"2017-07-11";"1";"Vente en l'état futur d'achèvement";"333000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"3";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-146121";"2017-07-11";"1";"Vente en l'état futur d'achèvement";"333000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"19";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-146121";"2017-07-11";"1";"Vente en l'état futur d'achèvement";"333000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"79";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-146124";"2017-07-11";"1";"Vente en l'état futur d'achèvement";"197000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"57";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-146124";"2017-07-11";"1";"Vente en l'état futur d'achèvement";"197000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"10";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-146141";"2017-07-10";"1";"Vente en l'état futur d'achèvement";"317000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"27";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
"2017-146141";"2017-07-10";"1";"Vente en l'état futur d'achèvement";"317000.0";"nan";"None";"LA LAGREMEUSE HAUTE";"B235";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0178";"None";"None";"56";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"None";"None";"nan";"nan";"None";"None";"None";"None";"nan";"5.348196";"43.48531";"000KV"
