id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
"2020-145111";"2020-10-19";"1";"Vente";"192000.0";"70.0";"None";"RUE EDMOND HALLEY MILLES";"0852";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0110";"None";"None";"155";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.343885";"43.489402";"000KV"
"2020-145111";"2020-10-19";"1";"Vente";"192000.0";"70.0";"None";"RUE EDMOND HALLEY MILLES";"0852";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0110";"None";"None";"24";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.343885";"43.489402";"000KV"
"2020-145196";"2020-10-19";"1";"Vente";"18500.0";"360.0";"None";"AV NICOLAS COPERNIC";"0716";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0107";"None";"None";"18";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.344715";"43.489494";"000KV"
"2020-145210";"2020-10-16";"1";"Vente";"240000.0";"360.0";"None";"AV NICOLAS COPERNIC";"0716";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0107";"None";"None";"155";"62.36";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"61.0";"3.0";"None";"None";"None";"None";"nan";"5.344715";"43.489494";"000KV"
"2020-145210";"2020-10-16";"1";"Vente";"240000.0";"360.0";"None";"AV NICOLAS COPERNIC";"0716";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0107";"None";"None";"104";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.344715";"43.489494";"000KV"
"2020-144826";"2020-10-12";"1";"Vente";"293850.0";"120.0";"None";"RUE DU VALLON DE MION";"3073";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0150";"None";"None";"187";"67.37";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"67.0";"3.0";"None";"None";"None";"None";"nan";"5.345902";"43.486797";"000KV"
"2020-144826";"2020-10-12";"1";"Vente";"293850.0";"120.0";"None";"RUE DU VALLON DE MION";"3073";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0150";"None";"None";"197";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.345902";"43.486797";"000KV"
"2020-144953";"2020-09-29";"1";"Vente";"245000.0";"9049.0";"None";"LE PETIT ARBOIS BAS";"B323";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0049";"None";"None";"30";"nan";"31";"None";"32";"None";"33";"None";"76";"None";"7";"4";"Local industriel. commercial ou assimilé";"111.0";"0.0";"None";"None";"None";"None";"nan";"5.346416";"43.495133";"000KV"
"2020-144877";"2020-09-28";"1";"Vente";"127600.0";"160.0";"None";"RUE EDMOND HALLEY";"0897";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0133";"None";"None";"104";"22.76";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"23.0";"1.0";"None";"None";"None";"None";"nan";"5.343969";"43.487751";"000KV"
"2020-144686";"2020-09-28";"1";"Vente";"14000.0";"50.0";"None";"RUE DU JAS DES VACHES";"1422";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0141";"None";"None";"47";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.344613";"43.487786";"000KV"
"2020-144877";"2020-09-28";"1";"Vente";"127600.0";"160.0";"None";"RUE EDMOND HALLEY";"0897";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0133";"None";"None";"7";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.343969";"43.487751";"000KV"
"2020-144877";"2020-09-28";"1";"Vente";"127600.0";"160.0";"None";"RUE EDMOND HALLEY";"0897";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0133";"None";"None";"89";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.343969";"43.487751";"000KV"
"2020-144490";"2020-09-24";"1";"Vente";"205000.0";"135.0";"None";"RUE EDMOND HALLEY MILLES";"0852";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0108";"None";"None";"29";"45.52";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"45.0";"2.0";"None";"None";"None";"None";"nan";"5.344515";"43.488779";"000KV"
"2020-144490";"2020-09-24";"1";"Vente";"205000.0";"135.0";"None";"RUE EDMOND HALLEY MILLES";"0852";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0108";"None";"None";"88";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.344515";"43.488779";"000KV"
"2020-144490";"2020-09-24";"1";"Vente";"205000.0";"135.0";"None";"RUE EDMOND HALLEY MILLES";"0852";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0108";"None";"None";"76";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.344515";"43.488779";"000KV"
"2020-144157";"2020-09-21";"1";"Vente";"130000.0";"345.0";"None";"RUE SOEUR EMMANUELLE";"2856";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0184";"None";"None";"75";"31.58";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"31.0";"1.0";"None";"None";"None";"None";"nan";"5.348537";"43.48589";"000KV"
"2020-144048";"2020-09-15";"1";"Vente";"185000.0";"120.0";"None";"RUE DU VALLON DE MION";"3073";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0150";"None";"None";"222";"45.06";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"45.0";"2.0";"None";"None";"None";"None";"nan";"5.345902";"43.486797";"000KV"
"2020-144048";"2020-09-15";"1";"Vente";"185000.0";"120.0";"None";"RUE DU VALLON DE MION";"3073";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0150";"None";"None";"21";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.345902";"43.486797";"000KV"
"2020-144545";"2020-09-14";"1";"Vente";"178650.0";"135.0";"None";"RUE EDMOND HALLEY MILLES";"0852";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0108";"None";"None";"34";"40.1";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"40.0";"2.0";"None";"None";"None";"None";"nan";"5.344515";"43.488779";"000KV"
"2020-144545";"2020-09-14";"1";"Vente";"178650.0";"135.0";"None";"RUE EDMOND HALLEY MILLES";"0852";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0108";"None";"None";"55";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.344515";"43.488779";"000KV"
"2020-144545";"2020-09-14";"1";"Vente";"178650.0";"135.0";"None";"RUE EDMOND HALLEY MILLES";"0852";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0108";"None";"None";"111";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.344515";"43.488779";"000KV"
"2020-143864";"2020-09-10";"1";"Vente";"6500.0";"120.0";"None";"RUE DU VALLON DE MION";"3073";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0150";"None";"None";"1";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.345902";"43.486797";"000KV"
"2020-143696";"2020-09-02";"1";"Vente";"19000.0";"140.0";"None";"AV NICOLAS COPERNIC";"0716";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0106";"None";"None";"222";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.343033";"43.489354";"000KV"
"2020-143340";"2020-08-18";"1";"Vente";"14500.0";"40.0";"None";"PL JEAN DOMINIQUE CASSINI";"1459";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0102";"None";"None";"429";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.34415";"43.490752";"000KV"
"2020-143090";"2020-07-27";"1";"Vente";"275600.0";"20.0";"None";"RUE DE SAINT AMAND";"6816";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0135";"None";"None";"19";"63.74";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"63.0";"3.0";"None";"None";"None";"None";"nan";"5.345763";"43.487479";"000KV"
"2020-143151";"2020-07-27";"1";"Vente";"230000.0";"40.0";"None";"PL JEAN DOMINIQUE CASSINI";"1459";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0102";"None";"None";"246";"66.23";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"65.0";"3.0";"None";"None";"None";"None";"nan";"5.34415";"43.490752";"000KV"
"2020-143090";"2020-07-27";"1";"Vente";"275600.0";"20.0";"None";"RUE DE SAINT AMAND";"6816";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0135";"None";"None";"121";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.345763";"43.487479";"000KV"
"2020-143090";"2020-07-27";"1";"Vente";"275600.0";"20.0";"None";"RUE DE SAINT AMAND";"6816";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0135";"None";"None";"70";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.345763";"43.487479";"000KV"
"2020-143151";"2020-07-27";"1";"Vente";"230000.0";"40.0";"None";"PL JEAN DOMINIQUE CASSINI";"1459";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0102";"None";"None";"240";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.34415";"43.490752";"000KV"
"2020-143151";"2020-07-27";"1";"Vente";"230000.0";"40.0";"None";"PL JEAN DOMINIQUE CASSINI";"1459";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0102";"None";"None";"228";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.34415";"43.490752";"000KV"
"2020-143867";"2020-07-23";"1";"Vente";"1134000.0";"nan";"None";"RUE RENE DESCARTES";"2605";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0169";"None";"None";"None";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"0";"None";"None";"nan";"nan";"AB";"Terrain à bâtir";"None";"None";"1794.0";"5.34651";"43.483678";"000KV"
"2020-142852";"2020-07-22";"1";"Vente";"1.0";"510.0";"None";"RUE RENE DESCARTES";"2605";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0074";"None";"None";"1";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"230.0";"0.0";"None";"None";"None";"None";"nan";"5.346274";"43.492754";"000KV"
"2020-142591";"2020-07-16";"1";"Vente";"144568.0";"1060.0";"None";"RUE RENE DESCARTES";"2605";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0067";"None";"None";"11";"nan";"57";"None";"None";"None";"None";"None";"None";"None";"2";"4";"Local industriel. commercial ou assimilé";"205.0";"0.0";"None";"None";"None";"None";"nan";"5.347492";"43.495024";"000KV"
"2020-142888";"2020-07-16";"1";"Vente";"140432.0";"1060.0";"None";"RUE RENE DESCARTES";"2605";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0067";"None";"None";"12";"nan";"13";"None";"None";"None";"None";"None";"None";"None";"2";"4";"Local industriel. commercial ou assimilé";"205.0";"0.0";"None";"None";"None";"None";"nan";"5.347492";"43.495024";"000KV"
"2020-142477";"2020-07-11";"1";"Vente";"18000.0";"140.0";"None";"AV NICOLAS COPERNIC";"0716";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0106";"None";"None";"229";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.343033";"43.489354";"000KV"
"2020-142533";"2020-07-08";"1";"Vente";"215970.0";"120.0";"None";"RUE DU VALLON DE MION";"3073";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0150";"None";"None";"244";"45.74";"67";"None";"None";"None";"None";"None";"None";"None";"2";"2";"Appartement";"45.0";"2.0";"None";"None";"None";"None";"nan";"5.345902";"43.486797";"000KV"
"2020-142533";"2020-07-08";"1";"Vente";"215970.0";"120.0";"None";"RUE DU VALLON DE MION";"3073";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0150";"None";"None";"91";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.345902";"43.486797";"000KV"
"2020-142533";"2020-07-08";"1";"Vente";"215970.0";"120.0";"None";"RUE DU VALLON DE MION";"3073";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0150";"None";"None";"28";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.345902";"43.486797";"000KV"
"2020-142546";"2020-07-07";"1";"Vente";"266000.0";"360.0";"None";"AV NICOLAS COPERNIC";"0716";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0107";"None";"None";"144";"66.02";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"66.0";"3.0";"None";"None";"None";"None";"nan";"5.344715";"43.489494";"000KV"
"2020-142546";"2020-07-07";"1";"Vente";"266000.0";"360.0";"None";"AV NICOLAS COPERNIC";"0716";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0107";"None";"None";"15";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.344715";"43.489494";"000KV"
"2020-142546";"2020-07-07";"1";"Vente";"266000.0";"360.0";"None";"AV NICOLAS COPERNIC";"0716";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0107";"None";"None";"86";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.344715";"43.489494";"000KV"
"2020-142582";"2020-07-06";"1";"Vente";"227300.0";"295.0";"None";"RUE NEIL ARMSTRONG";"0117";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0171";"None";"None";"219";"45.18";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"44.0";"2.0";"None";"None";"None";"None";"nan";"5.346535";"43.485908";"000KV"
"2020-142383";"2020-07-04";"1";"Vente";"245500.0";"50.0";"None";"RUE DU VALLON DE MION";"3073";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0149";"None";"None";"61";"58.64";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"58.0";"3.0";"None";"None";"None";"None";"nan";"5.345067";"43.486487";"000KV"
"2020-142383";"2020-07-04";"1";"Vente";"245500.0";"50.0";"None";"RUE DU VALLON DE MION";"3073";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0149";"None";"None";"19";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.345067";"43.486487";"000KV"
"2020-142105";"2020-07-01";"1";"Vente";"210000.0";"55.0";"None";"RUE PYTHAGORE";"2554";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0098";"None";"None";"103";"93.42";"None";"None";"None";"None";"None";"None";"None";"None";"1";"4";"Local industriel. commercial ou assimilé";"82.0";"0.0";"None";"None";"None";"None";"nan";"5.3421";"43.488506";"000KV"
"2020-142510";"2020-06-29";"1";"Vente";"222680.0";"295.0";"None";"RUE NEIL ARMSTRONG";"0117";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0171";"None";"None";"223";"54.76";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"55.0";"3.0";"None";"None";"None";"None";"nan";"5.346535";"43.485908";"000KV"
"2020-142508";"2020-06-26";"1";"Vente";"202000.0";"20.0";"None";"RUE DE SAINT AMAND";"6816";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0135";"None";"None";"25";"46.28";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"45.0";"2.0";"None";"None";"None";"None";"nan";"5.345763";"43.487479";"000KV"
"2020-142508";"2020-06-26";"1";"Vente";"202000.0";"20.0";"None";"RUE DE SAINT AMAND";"6816";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0135";"None";"None";"117";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.345763";"43.487479";"000KV"
"2020-142508";"2020-06-26";"1";"Vente";"202000.0";"20.0";"None";"RUE DE SAINT AMAND";"6816";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0135";"None";"None";"91";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.345763";"43.487479";"000KV"
"2020-142284";"2020-06-19";"1";"Vente";"275000.0";"40.0";"None";"PL JEAN DOMINIQUE CASSINI";"1459";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0102";"None";"None";"158";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"76.0";"4.0";"None";"None";"None";"None";"nan";"5.34415";"43.490752";"000KV"
"2020-142284";"2020-06-19";"1";"Vente";"275000.0";"40.0";"None";"PL JEAN DOMINIQUE CASSINI";"1459";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0102";"None";"None";"16";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.34415";"43.490752";"000KV"
"2020-142284";"2020-06-19";"1";"Vente";"275000.0";"40.0";"None";"PL JEAN DOMINIQUE CASSINI";"1459";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0102";"None";"None";"152";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.34415";"43.490752";"000KV"
"2020-141804";"2020-06-15";"1";"Vente";"189000.0";"40.0";"None";"PL JEAN DOMINIQUE CASSINI";"1459";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0102";"None";"None";"163";"43.02";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"42.0";"2.0";"None";"None";"None";"None";"nan";"5.34415";"43.490752";"000KV"
"2020-141804";"2020-06-15";"1";"Vente";"189000.0";"40.0";"None";"PL JEAN DOMINIQUE CASSINI";"1459";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0102";"None";"None";"175";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.34415";"43.490752";"000KV"
"2020-141792";"2020-06-12";"1";"Vente";"272000.0";"360.0";"None";"AV NICOLAS COPERNIC";"0716";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0107";"None";"None";"187";"61.98";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"61.0";"3.0";"None";"None";"None";"None";"nan";"5.344715";"43.489494";"000KV"
"2020-141945";"2020-06-12";"1";"Vente";"289740.0";"360.0";"None";"AV NICOLAS COPERNIC";"0716";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0107";"None";"None";"142";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"69.0";"3.0";"None";"None";"None";"None";"nan";"5.344715";"43.489494";"000KV"
"2020-141792";"2020-06-12";"1";"Vente";"272000.0";"360.0";"None";"AV NICOLAS COPERNIC";"0716";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0107";"None";"None";"21";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.344715";"43.489494";"000KV"
"2020-141792";"2020-06-12";"1";"Vente";"272000.0";"360.0";"None";"AV NICOLAS COPERNIC";"0716";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0107";"None";"None";"114";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.344715";"43.489494";"000KV"
"2020-141945";"2020-06-12";"1";"Vente";"289740.0";"360.0";"None";"AV NICOLAS COPERNIC";"0716";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0107";"None";"None";"11";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.344715";"43.489494";"000KV"
"2020-141945";"2020-06-12";"1";"Vente";"289740.0";"360.0";"None";"AV NICOLAS COPERNIC";"0716";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0107";"None";"None";"107";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.344715";"43.489494";"000KV"
"2020-141951";"2020-06-11";"1";"Vente";"157000.0";"40.0";"None";"PL JEAN DOMINIQUE CASSINI";"1459";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0102";"None";"None";"400";"30.0";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"30.0";"2.0";"None";"None";"None";"None";"nan";"5.34415";"43.490752";"000KV"
"2020-141951";"2020-06-11";"1";"Vente";"157000.0";"40.0";"None";"PL JEAN DOMINIQUE CASSINI";"1459";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0102";"None";"None";"306";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.34415";"43.490752";"000KV"
"2020-141951";"2020-06-11";"1";"Vente";"157000.0";"40.0";"None";"PL JEAN DOMINIQUE CASSINI";"1459";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0102";"None";"None";"376";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.34415";"43.490752";"000KV"
"2020-141783";"2020-06-09";"1";"Vente";"270300.0";"40.0";"None";"PL JEAN DOMINIQUE CASSINI";"1459";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0102";"None";"None";"122";"63.11";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"62.0";"3.0";"None";"None";"None";"None";"nan";"5.34415";"43.490752";"000KV"
"2020-141783";"2020-06-09";"1";"Vente";"270300.0";"40.0";"None";"PL JEAN DOMINIQUE CASSINI";"1459";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0102";"None";"None";"4";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.34415";"43.490752";"000KV"
"2020-141783";"2020-06-09";"1";"Vente";"270300.0";"40.0";"None";"PL JEAN DOMINIQUE CASSINI";"1459";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0102";"None";"None";"115";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.34415";"43.490752";"000KV"
"2020-141803";"2020-06-04";"1";"Vente";"430980.0";"925.0";"None";"AV GALILEE";"1166";"13290";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0182";"None";"None";"28";"96.48";"None";"None";"None";"None";"None";"None";"None";"None";"1";"1";"Maison";"89.0";"5.0";"None";"None";"None";"None";"nan";"5.344329";"43.484335";"000KV"
"2020-141805";"2020-06-04";"1";"Vente";"202480.0";"55.0";"None";"RUE GABRIEL LIPPMANN";"1606";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0167";"None";"None";"100";"41.35";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"41.0";"2.0";"None";"None";"None";"None";"nan";"5.345717";"43.484452";"000KV"
"2020-141811";"2020-06-04";"1";"Vente";"204645.0";"50.0";"None";"RUE DU JAS DES VACHES";"1422";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0141";"None";"None";"120";"48.04";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"47.0";"2.0";"None";"None";"None";"None";"nan";"5.344613";"43.487786";"000KV"
"2020-142058";"2020-06-04";"1";"Vente";"154000.0";"40.0";"None";"PL JEAN DOMINIQUE CASSINI";"1459";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0102";"None";"None";"121";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"2";"Appartement";"63.0";"3.0";"None";"None";"None";"None";"nan";"5.34415";"43.490752";"000KV"
"2020-141805";"2020-06-04";"1";"Vente";"202480.0";"55.0";"None";"RUE GABRIEL LIPPMANN";"1606";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0167";"None";"None";"214";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.345717";"43.484452";"000KV"
"2020-141811";"2020-06-04";"1";"Vente";"204645.0";"50.0";"None";"RUE DU JAS DES VACHES";"1422";"13100";"13001";"Aix-en-Provence";"13";"None";"None";"13001000KV0141";"None";"None";"87";"nan";"None";"None";"None";"None";"None";"None";"None";"None";"1";"3";"Dépendance";"nan";"0.0";"None";"None";"None";"None";"nan";"5.344613";"43.487786";"000KV"
